Donor_Age,Blood_Type,Recency,Frequency,Monetary,Time,Location,donation_density,recency_score,high_frequency_flag,Target
39.0,1.0,16.0,8.0,9840.0,80.0,2.0,0.09999999875000001,0.058823529411764705,0,0
27.0,7.0,24.0,20.0,10770.0,51.0,2.0,0.39215685505574793,0.04,0,1
53.0,5.0,3.0,48.0,8703.0,67.0,2.0,0.7164178997549567,0.25,1,0
40.0,5.0,15.0,30.4,14136.0,78.0,1.0,0.3897435847468771,0.0625,0,1
56.0,3.0,12.0,37.0,3240.0,75.0,0.0,0.49333332675555563,0.07692307692307693,1,1
45.4,4.0,6.0,46.0,3202.0,35.0,1.0,1.314285676734695,0.14285714285714285,1,0
30.0,5.0,17.0,52.0,6772.0,76.0,2.0,0.6842105173130195,0.05555555555555555,1,0
28.0,4.0,25.0,17.0,3495.0,67.0,0.0,0.2537313394965472,0.038461538461538464,0,0
60.0,5.0,17.0,59.0,11615.0,70.0,1.0,0.8428571308163267,0.05555555555555555,1,0
28.0,6.0,3.0,40.0,9938.0,31.0,0.0,1.2903225390218536,0.25,1,1
52.0,4.0,24.0,50.0,14306.0,85.0,0.0,0.588235287197232,0.04,1,0
64.0,7.0,13.0,47.0,6978.0,4.0,0.0,11.749997062500734,0.07142857142857142,1,0
43.0,4.0,14.0,24.6,14317.0,17.0,1.0,1.4470587384083096,0.06666666666666667,0,0
19.0,5.0,20.0,24.0,7236.0,80.0,2.0,0.29999999625000007,0.047619047619047616,0,0
50.0,0.0,10.0,46.0,11861.0,51.0,1.0,0.9019607666282203,0.09090909090909091,1,1
26.0,1.0,9.0,2.0,4088.0,75.0,1.0,0.026666666311111118,0.1,0,1
59.0,3.0,15.0,46.0,2484.0,33.0,2.0,1.3939393516988077,0.0625,1,1
19.0,1.0,14.0,10.0,5538.0,20.0,1.0,0.4999999750000012,0.06666666666666667,0,1
34.0,4.0,21.0,2.0,2439.0,83.0,2.0,0.02409638525185078,0.045454545454545456,0,1
24.0,3.0,10.0,4.0,3535.0,75.0,2.0,0.053333332622222236,0.09090909090909091,0,1
33.0,0.0,4.0,21.0,10722.0,49.0,1.0,0.4285714198250731,0.2,0,1
61.0,6.0,18.0,24.0,8389.0,21.0,0.0,1.1428570884353766,0.05263157894736842,0,0
30.0,7.0,3.0,21.0,8162.0,70.0,2.0,0.29999999571428576,0.25,0,1
56.0,1.0,9.0,51.0,1027.0,71.0,1.0,0.7183098490378895,0.1,1,1
41.6,5.0,18.4,38.0,697.0,43.0,0.0,0.8837209096809091,0.051546391752577324,1,1
36.0,0.0,14.0,18.0,5203.0,52.0,1.0,0.34615383949704154,0.06666666666666667,0,1
57.0,6.0,25.0,45.0,9901.0,52.0,2.0,0.8653845987426039,0.038461538461538464,1,0
63.0,2.0,3.0,21.2,1914.0,90.0,1.0,0.23555555293827163,0.25,0,0
45.0,1.0,29.0,32.0,14989.0,76.0,2.0,0.42105262603878124,0.03333333333333333,1,0
38.0,5.0,12.0,16.0,14533.0,58.0,2.0,0.2758620642092748,0.07692307692307693,0,0
43.0,7.0,15.0,45.0,9446.0,50.0,2.0,0.8999999820000004,0.0625,1,1
42.0,5.0,12.0,15.0,14311.0,80.0,1.0,0.18749999765625003,0.07692307692307693,0,0
46.0,2.0,29.0,2.0,3183.0,43.0,1.0,0.04651162682531101,0.03333333333333333,0,0
36.0,4.0,15.0,35.0,11101.0,22.0,2.0,1.5909090185950445,0.0625,1,0
44.0,3.0,6.0,15.0,4969.0,79.0,0.0,0.18987341531805804,0.14285714285714285,0,0
59.0,2.0,21.0,31.0,2627.0,92.0,0.0,0.3369565180765596,0.045454545454545456,1,1
52.0,1.0,29.0,6.0,12254.0,63.0,0.0,0.09523809372637947,0.03333333333333333,0,0
47.0,1.0,15.0,4.0,13875.0,56.0,1.0,0.07142857015306125,0.0625,0,0
37.0,0.0,12.0,22.8,3071.0,25.0,2.0,0.9119999635200015,0.07692307692307693,0,1
61.0,0.0,20.0,56.0,1986.0,14.0,2.0,3.999999714285735,0.047619047619047616,1,0
29.0,2.0,7.0,29.4,8031.0,66.0,0.0,0.44545453870523427,0.125,0,0
43.0,7.0,16.0,56.0,5020.0,32.0,1.0,1.749999945312502,0.058823529411764705,1,0
32.0,3.0,3.0,31.0,14044.0,78.0,0.0,0.3974358923405655,0.25,1,1
53.0,4.0,13.0,58.0,12295.0,84.0,0.0,0.690476182256236,0.07142857142857142,1,1
48.0,4.0,8.0,27.0,625.0,99.0,2.0,0.27272726997245184,0.1111111111111111,0,1
55.0,4.0,13.0,15.0,14872.0,46.0,2.0,0.3260869494328924,0.07142857142857142,0,1
31.0,3.0,29.0,57.0,267.0,56.0,1.0,1.0178571246811228,0.03333333333333333,1,0
58.0,3.0,19.0,55.0,11874.0,85.0,2.0,0.6470588159169551,0.05,1,1
56.0,2.0,27.0,49.0,5105.0,7.0,1.0,6.999999000000143,0.03571428571428571,1,1
25.0,0.0,18.0,23.0,8850.0,85.0,1.0,0.2705882321107267,0.05263157894736842,0,1
28.0,6.0,12.0,25.0,8499.0,68.0,1.0,0.3676470534169551,0.07692307692307693,0,1
38.0,5.0,25.0,34.0,6821.0,30.0,2.0,1.1333332955555568,0.038461538461538464,1,0
23.0,3.0,1.0,22.0,4335.0,77.0,2.0,0.28571428200371063,0.5,0,0
31.0,3.0,29.0,33.8,12264.0,15.0,0.0,2.253333183111121,0.03333333333333333,1,1
35.0,0.0,21.0,15.0,2370.0,34.0,0.0,0.44117645761245716,0.045454545454545456,0,1
23.0,5.0,11.0,46.0,13823.0,88.0,1.0,0.5227272667871902,0.08333333333333333,1,1
46.0,1.0,10.0,20.8,11571.0,92.0,0.0,0.22608695406427226,0.09090909090909091,0,1
28.0,4.0,20.0,12.0,7576.0,80.0,1.0,0.14999999812500003,0.047619047619047616,0,1
55.0,3.0,26.0,50.0,13207.0,63.0,1.0,0.7936507810531622,0.037037037037037035,1,0
56.0,1.0,15.6,8.0,14110.0,65.0,1.0,0.12307692118343198,0.06024096385542168,0,1
52.0,5.0,12.0,4.0,10917.0,55.0,0.0,0.0727272714049587,0.07692307692307693,0,0
39.0,6.0,9.0,45.0,14273.0,2.0,2.0,22.499988750005624,0.1,1,1
20.0,3.0,10.0,47.0,10830.0,87.0,0.0,0.5402298788479324,0.09090909090909091,1,1
47.0,4.0,14.0,47.0,6437.0,42.0,1.0,1.1190475924036287,0.06666666666666667,1,1
23.0,7.0,13.0,7.0,3273.0,68.0,0.0,0.10294117495674743,0.07142857142857142,0,0
25.0,3.0,2.0,22.0,3391.0,47.0,0.0,0.46808509642372137,0.3333333333333333,0,0
62.0,3.0,12.0,28.0,4231.0,91.0,2.0,0.3076923043110736,0.07692307692307693,0,1
30.0,5.0,22.0,19.0,9924.0,46.0,2.0,0.41304346928166374,0.043478260869565216,0,1
41.0,7.0,4.0,57.0,7705.0,98.0,1.0,0.5816326471261974,0.2,1,1
18.0,0.0,26.0,23.4,6109.0,49.0,2.0,0.4775510106622243,0.037037037037037035,0,1
43.2,4.0,24.0,31.0,4002.0,19.0,0.0,1.6315788614958493,0.04,1,1
46.0,3.0,5.0,26.0,4860.0,49.0,2.0,0.5306122340691382,0.16666666666666666,0,1
56.0,4.0,19.0,55.0,4148.0,27.0,1.0,2.0370369615912236,0.05,1,0
26.0,0.0,25.0,42.0,12249.0,37.0,0.0,1.135135104455808,0.038461538461538464,1,0
44.0,5.0,15.0,10.0,8359.0,42.0,0.0,0.238095232426304,0.0625,0,1
37.8,2.0,13.0,24.0,8544.0,24.0,0.0,0.999999958333335,0.07142857142857142,0,0
48.0,7.0,6.0,4.0,9372.0,94.0,2.0,0.04255319103666818,0.14285714285714285,0,1
150.0,2.0,29.0,31.0,9102.0,68.0,2.0,0.45588234623702434,0.03333333333333333,1,0
34.0,6.0,25.0,12.0,14981.0,76.0,1.0,0.15789473476454297,0.038461538461538464,0,0
51.0,0.0,15.4,2.0,10331.0,74.0,2.0,0.02702702666179694,0.06097560975609757,0,0
21.0,4.0,26.0,30.0,11659.0,2.0,1.0,14.99999250000375,0.037037037037037035,0,0
61.0,3.0,8.0,34.0,1996.0,50.0,2.0,0.6799999864000003,0.1111111111111111,1,0
49.0,6.0,10.0,55.0,9046.0,70.0,0.0,0.7857142744897961,0.09090909090909091,1,1
46.0,2.0,4.0,17.0,10151.0,15.0,1.0,1.1333332577777828,0.2,0,0
42.6,0.0,7.0,40.0,12795.0,94.0,1.0,0.4255319103666818,0.125,1,0
19.0,7.0,13.0,24.2,11151.0,46.0,2.0,0.5260869450850664,0.07142857142857142,0,0
49.0,2.0,19.0,21.0,14489.0,98.0,1.0,0.2142857120991254,0.05,0,0
40.0,4.0,14.0,25.0,6476.0,74.0,0.0,0.33783783327246175,0.06666666666666667,0,1
35.0,2.0,29.0,40.0,11723.0,71.0,0.0,0.5633802737552074,0.03333333333333333,1,1
40.0,6.0,16.0,8.0,6377.0,71.0,2.0,0.11267605475104149,0.058823529411764705,0,0
24.0,3.0,2.0,11.0,13375.0,62.0,2.0,0.17741935197710723,0.3333333333333333,0,0
23.0,7.0,8.0,30.0,6569.0,45.0,0.0,0.6666666518518523,0.1111111111111111,0,1
56.0,7.0,21.0,4.0,14381.0,7.0,1.0,0.57142848979593,0.045454545454545456,0,0
52.0,4.0,22.0,47.0,3326.0,85.0,1.0,0.552941169965398,0.043478260869565216,1,1
52.0,1.0,2.0,44.0,8557.0,81.0,0.0,0.5432098698369152,0.3333333333333333,1,0
42.0,2.0,8.0,37.0,811.0,53.0,2.0,0.6981131943752228,0.1111111111111111,1,0
32.0,7.0,6.0,37.0,982.0,71.0,0.0,0.5211267532235668,0.14285714285714285,1,1
31.0,1.0,21.0,40.0,9320.0,11.0,2.0,3.6363633057851543,0.045454545454545456,1,0
34.0,1.0,14.0,24.0,9913.0,77.0,2.0,0.3116883076404116,0.06666666666666667,0,1
33.0,4.0,24.0,31.0,10144.0,30.0,0.0,1.03333329888889,0.04,1,1
48.0,1.0,5.0,15.0,5063.0,16.0,0.0,0.9374999414062536,0.16666666666666666,0,0
24.0,5.0,23.0,37.0,692.0,87.0,1.0,0.42528735143347873,0.041666666666666664,1,0
35.0,3.0,27.0,6.0,10891.0,33.0,0.0,0.18181817630854014,0.03571428571428571,0,1
23.0,0.0,17.0,2.0,9785.0,99.0,0.0,0.020202019997959394,0.05555555555555555,0,0
64.0,4.0,27.0,14.0,6200.0,23.0,0.0,0.6086956257088858,0.03571428571428571,0,1
40.0,2.0,1.0,21.0,2710.0,46.0,1.0,0.4565217292060494,0.5,0,1
33.0,3.0,3.0,59.0,2365.0,99.0,2.0,0.5959595899398021,0.25,1,1
59.0,6.0,4.0,11.0,6419.0,74.0,0.0,0.14864864663988317,0.2,0,0
58.0,1.0,8.0,33.0,5050.0,50.0,0.0,0.6599999868000003,0.1111111111111111,1,0
59.0,4.0,21.0,26.0,9814.0,91.0,1.0,0.2857142825745683,0.045454545454545456,0,0
47.0,4.0,11.0,17.0,3444.0,11.0,1.0,1.5454544049586905,0.08333333333333333,0,0
35.0,2.0,8.0,33.0,6055.0,85.0,0.0,0.38823528955017306,0.1111111111111111,1,0
22.0,7.0,29.0,2.0,13865.0,97.0,2.0,0.02061855648846849,0.03333333333333333,0,0
49.0,3.0,14.6,6.0,6350.0,52.0,2.0,0.11538461316568052,0.06410256410256411,0,0
37.0,7.0,16.0,19.0,8840.0,51.0,2.0,0.37254901230296056,0.058823529411764705,0,0
47.0,3.0,25.0,5.0,3832.0,89.0,0.0,0.056179774649665455,0.038461538461538464,0,0
38.0,3.0,13.0,1.0,3207.0,96.0,2.0,0.010416666558159723,0.07142857142857142,0,1
54.0,2.0,21.0,17.0,7532.0,9.0,0.0,1.8888886790123691,0.045454545454545456,0,0
43.0,0.0,3.0,38.0,1104.0,86.0,0.0,0.44186045997836676,0.25,1,1
20.0,5.0,3.0,22.0,7731.0,28.0,2.0,0.7857142576530622,0.25,0,0
19.0,5.0,29.0,55.0,14822.0,78.0,1.0,0.7051281960881001,0.03333333333333333,1,1
37.6,2.0,22.0,49.0,4524.0,25.0,2.0,1.959999921600003,0.043478260869565216,1,0
40.0,3.0,16.0,46.0,8864.0,68.0,2.0,0.6764705782871974,0.058823529411764705,1,1
40.0,7.0,12.0,53.0,7249.0,19.0,1.0,2.7894735373961295,0.07692307692307693,1,1
52.0,2.0,9.0,47.0,7996.0,24.0,2.0,1.9583332517361145,0.1,1,0
55.0,1.0,17.0,55.0,14036.0,57.0,2.0,0.9649122637734691,0.05555555555555555,1,0
31.0,7.0,5.0,19.0,8206.0,57.0,2.0,0.33333332748538025,0.16666666666666666,0,0
25.0,1.0,16.0,36.0,6545.0,73.0,0.0,0.4931506781760181,0.058823529411764705,1,1
57.0,2.0,8.0,40.0,4280.0,58.0,1.0,0.6896551605231869,0.1111111111111111,1,0
33.0,1.0,3.0,30.0,12740.0,97.0,1.0,0.30927834732702736,0.25,0,0
48.4,7.0,7.0,31.0,4276.0,7.0,1.0,4.428570795918458,0.125,1,1
58.0,1.0,4.0,45.0,1718.0,64.0,2.0,0.703124989013672,0.2,1,1
47.0,1.0,24.0,8.0,8904.0,34.0,1.0,0.23529411072664383,0.04,0,0
39.0,6.0,15.0,37.0,7776.0,84.0,2.0,0.4404761852324264,0.0625,1,1
20.0,2.0,19.0,9.0,11909.0,91.0,0.0,0.09890109781427366,0.05,0,1
41.0,4.0,10.0,39.0,8824.0,53.0,2.0,0.7358490427198294,0.09090909090909091,1,0
49.0,1.0,8.0,8.0,9144.0,25.0,2.0,0.3199999872000005,0.1111111111111111,0,1
56.0,4.0,15.0,51.0,472.0,53.0,2.0,0.9622641327874693,0.0625,1,1
21.0,2.0,7.0,7.0,6976.0,53.0,1.0,0.13207546920612323,0.125,0,0
48.4,2.0,13.0,19.0,3288.0,42.0,0.0,0.4523809416099776,0.07142857142857142,0,1
39.0,5.0,11.0,36.0,999999.0,51.0,0.0,0.7058823391003464,0.08333333333333333,1,1
35.0,2.0,9.0,47.0,8864.0,65.0,2.0,0.7230769119526629,0.1,1,1
22.0,3.0,5.0,13.0,6846.0,56.0,0.0,0.23214285299744905,0.16666666666666666,0,0
60.0,7.0,3.0,53.0,3397.0,58.0,0.0,0.9137930876932226,0.25,1,1
22.0,5.0,24.0,30.0,8369.0,54.0,2.0,0.55555554526749,0.04,0,1
64.0,6.0,8.0,21.0,8328.0,32.0,0.0,0.6562499794921882,0.1111111111111111,0,0
64.0,5.0,26.0,21.0,4243.0,32.0,0.0,0.6562499794921882,0.037037037037037035,0,0
34.2,3.0,29.0,31.0,764.0,1.0,0.0,30.999969000031,0.03333333333333333,1,1
33.0,0.0,15.0,33.0,14395.0,69.0,2.0,0.47826086263390055,0.0625,1,1
22.0,6.0,27.0,50.0,13302.0,27.0,0.0,1.8518517832647488,0.03571428571428571,1,1
59.0,0.0,14.0,4.0,3670.0,91.0,2.0,0.04395604347301051,0.06666666666666667,0,0
60.0,4.0,12.0,6.0,5802.0,10.0,1.0,0.599999940000006,0.07692307692307693,0,0
38.0,3.0,3.0,55.0,8830.0,45.0,0.0,1.2222221950617291,0.25,1,0
28.0,6.0,28.0,43.0,9071.0,48.0,2.0,0.8958333146701394,0.034482758620689655,1,1
49.0,1.0,20.0,45.0,1995.0,88.0,2.0,0.5113636305526861,0.047619047619047616,1,1
49.0,6.0,7.0,11.0,13725.0,5.0,0.0,2.199999560000088,0.125,0,1
35.0,6.0,24.0,30.2,12947.0,34.0,0.0,0.8882352679930804,0.04,0,1
45.0,3.0,26.0,13.0,4759.0,15.0,1.0,0.8666666088888928,0.037037037037037035,0,1
42.0,2.0,7.0,19.0,5459.0,13.0,2.0,1.4615383491124347,0.125,0,0
25.0,7.0,13.0,43.0,10864.0,30.0,0.0,1.4333332855555572,0.07142857142857142,1,1
29.0,2.0,9.0,42.0,4563.0,44.0,2.0,0.9545454328512403,0.1,1,0
34.0,1.0,16.0,43.0,7577.0,25.0,1.0,1.7199999312000027,0.058823529411764705,1,1
46.0,6.0,24.0,52.0,9403.0,87.0,1.0,0.5977011425551593,0.04,1,1
43.0,7.0,9.0,52.0,1773.0,71.0,1.0,0.7323943558817697,0.1,1,0
32.0,5.0,25.0,21.0,3221.0,20.0,1.0,1.0499999475000026,0.038461538461538464,0,0
49.0,3.0,11.0,55.0,13057.0,57.0,2.0,0.9649122637734691,0.08333333333333333,1,1
54.0,2.0,29.0,20.0,3358.0,80.0,1.0,0.24999999687500005,0.03333333333333333,0,1
40.0,4.0,3.0,30.0,10182.0,21.0,2.0,1.428571360544221,0.25,0,0
26.0,5.0,17.0,7.0,4651.0,47.0,0.0,0.14893616704391135,0.05555555555555555,0,1
51.0,4.0,28.0,33.0,2925.0,92.0,2.0,0.3586956482750473,0.034482758620689655,1,1
31.0,5.0,28.0,6.0,778.0,40.0,0.0,0.1499999962500001,0.034482758620689655,0,0
50.0,3.0,14.0,12.0,12976.0,32.0,1.0,0.3749999882812504,0.06666666666666667,0,0
31.0,4.0,23.0,33.0,9702.0,39.0,2.0,0.8461538244575944,0.041666666666666664,1,0
53.0,3.0,2.0,38.0,730.0,75.0,2.0,0.5066666599111113,0.3333333333333333,1,0
32.0,5.0,16.0,58.0,5151.0,64.0,1.0,0.906249985839844,0.058823529411764705,1,1
49.0,4.0,26.0,51.0,11573.0,39.0,1.0,1.3076922741617367,0.037037037037037035,1,0
62.0,3.0,27.0,31.0,8978.0,49.0,0.0,0.6326530483132031,0.03571428571428571,1,0
25.0,1.0,9.0,29.0,7003.0,82.0,2.0,0.3536585322724569,0.1,0,1
25.0,0.0,5.0,4.0,10447.0,80.0,1.0,0.04999999937500001,0.16666666666666666,0,0
40.0,7.0,29.0,38.0,9096.0,30.0,0.0,1.2666666244444458,0.03333333333333333,1,0
21.0,2.0,8.0,58.0,2754.0,66.0,1.0,0.8787878654729112,0.1111111111111111,1,1
34.0,1.0,20.0,5.0,11066.0,13.0,0.0,0.3846153550295881,0.047619047619047616,0,1
51.0,6.0,11.0,10.0,13747.0,21.0,0.0,0.47619045351474026,0.08333333333333333,0,1
20.0,0.0,21.0,5.0,8427.0,12.0,2.0,0.41666663194444736,0.045454545454545456,0,0
63.0,2.0,24.0,50.0,9445.0,98.0,0.0,0.510204076426489,0.04,1,1
42.0,3.0,22.0,27.0,7095.0,39.0,2.0,0.6923076745562136,0.043478260869565216,0,1
53.0,1.0,15.0,11.0,7132.0,92.0,0.0,0.11956521609168244,0.0625,0,1
31.0,3.0,9.0,31.0,599.0,84.0,0.0,0.36904761465419506,0.1,1,1
55.0,1.0,17.0,52.0,13548.0,17.0,2.0,3.058823349480979,0.05555555555555555,1,0
64.0,3.0,14.0,19.0,6792.0,46.0,0.0,0.41304346928166374,0.06666666666666667,0,0
41.0,4.0,20.0,22.6,2900.0,25.0,1.0,0.9039999638400015,0.047619047619047616,0,0
40.0,0.0,16.2,12.0,14886.0,99.0,0.0,0.12121211998775637,0.05813953488372093,0,0
40.0,4.0,16.0,35.0,331.0,60.0,2.0,0.5833333236111113,0.058823529411764705,1,0
52.0,0.0,10.0,20.0,11630.0,59.0,0.0,0.3389830451019823,0.09090909090909091,0,1
27.0,4.0,2.0,54.0,6995.0,26.0,0.0,2.076922997041423,0.3333333333333333,1,1
22.0,4.0,21.0,53.0,3552.0,13.0,1.0,4.076922763313634,0.045454545454545456,1,1
40.0,2.0,15.0,50.0,3508.0,11.0,0.0,4.545454132231443,0.0625,1,1
46.0,7.0,24.0,20.0,9366.0,3.0,0.0,6.666664444445185,0.04,0,1
41.0,4.0,20.0,21.0,10052.0,3.0,0.0,6.999997666667444,0.047619047619047616,0,1
23.0,2.0,22.0,4.0,10806.0,81.0,2.0,0.04938271543971957,0.043478260869565216,0,0
55.0,7.0,15.0,36.0,3261.0,81.0,0.0,0.4444444389574761,0.0625,1,0
21.0,2.0,28.0,15.0,12743.0,55.0,2.0,0.2727272677685951,0.034482758620689655,0,0
38.0,4.0,14.0,19.0,1779.0,30.0,0.0,0.6333333122222229,0.06666666666666667,0,1
30.0,1.0,9.0,9.0,12794.0,21.0,0.0,0.4285714081632663,0.1,0,1
56.0,6.0,6.0,59.0,2120.0,59.0,0.0,0.9999999830508478,0.14285714285714285,1,0
25.0,6.0,26.0,46.0,2719.0,92.0,2.0,0.4999999945652175,0.037037037037037035,1,0
50.0,3.0,28.0,54.0,648.0,81.0,1.0,0.6666666584362141,0.034482758620689655,1,0
20.0,0.0,16.0,8.0,12075.0,12.0,2.0,0.6666666111111158,0.058823529411764705,0,1
21.0,7.0,25.0,28.0,1302.0,96.0,0.0,0.29166666362847227,0.038461538461538464,0,1
52.0,7.0,25.0,56.0,8352.0,33.0,0.0,1.6969696455463745,0.038461538461538464,1,1
56.0,6.0,1.0,52.0,8722.0,40.0,2.0,1.299999967500001,0.5,1,0
42.0,4.0,8.0,9.0,1777.0,98.0,1.0,0.09183673375676803,0.1111111111111111,0,0
57.0,4.0,6.0,7.0,11543.0,48.0,2.0,0.14583333029513895,0.14285714285714285,0,1
31.0,3.0,6.0,51.0,12447.0,52.0,1.0,0.9807692119082845,0.14285714285714285,1,0
41.0,6.0,19.0,2.0,13003.0,34.0,1.0,0.05882352768166096,0.05,0,0
21.0,3.0,7.0,4.0,14783.0,97.0,2.0,0.04123711297693698,0.125,0,1
64.0,4.0,14.0,58.0,14766.0,36.0,2.0,1.6111110663580261,0.06666666666666667,1,0
52.0,5.0,6.0,11.0,7537.0,16.0,0.0,0.6874999570312527,0.14285714285714285,0,0
50.0,1.0,16.0,7.0,8686.0,28.0,0.0,0.24999999107142887,0.058823529411764705,0,1
63.0,1.0,25.0,47.0,5582.0,68.0,0.0,0.6911764604238756,0.038461538461538464,1,1
33.0,7.0,6.0,31.0,1357.0,70.0,0.0,0.44285713653061237,0.14285714285714285,1,1
51.0,3.0,13.0,13.0,12440.0,18.0,0.0,0.7222221820987677,0.07142857142857142,0,0
50.0,7.0,27.0,3.0,2092.0,76.0,2.0,0.03947368369113574,0.03571428571428571,0,1
54.0,4.0,20.0,29.0,2421.0,51.0,0.0,0.5686274398308345,0.047619047619047616,0,0
54.0,1.0,19.0,21.0,9900.0,77.0,1.0,0.27272726918536017,0.05,0,1
56.0,7.0,1.0,56.0,3576.0,81.0,2.0,0.691358016156074,0.5,1,0
58.0,2.0,21.0,1.0,7326.0,15.0,1.0,0.06666666222222252,0.045454545454545456,0,0
29.0,2.0,26.0,23.4,3290.0,76.0,2.0,0.30789473279085877,0.037037037037037035,0,0
18.0,1.0,25.0,28.0,8349.0,89.0,0.0,0.31460673803812655,0.038461538461538464,0,0
41.0,1.0,6.0,50.0,3383.0,21.0,1.0,2.3809522675737016,0.14285714285714285,1,1
27.0,1.0,13.0,48.0,8516.0,46.0,2.0,1.0434782381852556,0.07142857142857142,1,1
46.0,5.0,21.0,52.0,7004.0,87.0,0.0,0.5977011425551593,0.045454545454545456,1,0
23.0,3.0,24.0,53.0,6279.0,23.0,0.0,2.304347725897925,0.04,1,1
46.0,5.0,29.0,12.0,11157.0,2.0,1.0,5.9999970000015,0.03333333333333333,0,0
25.0,5.0,17.0,19.0,6894.0,1.0,2.0,18.999981000019,0.05555555555555555,0,0
51.0,2.0,6.0,26.0,3677.0,97.0,0.0,0.26804123435009036,0.14285714285714285,0,0
33.0,6.0,4.0,6.0,7097.0,66.0,1.0,0.09090908953168046,0.2,0,0
32.0,7.0,2.0,28.0,12726.0,65.0,0.0,0.43076922414201196,0.3333333333333333,0,0
47.4,3.0,2.0,54.0,2435.0,16.0,1.0,3.374999789062513,0.3333333333333333,1,0
38.0,4.0,27.0,42.0,5425.0,11.0,0.0,3.818181471074412,0.03571428571428571,1,0
44.0,3.0,2.0,54.0,10438.0,96.0,0.0,0.5624999941406251,0.3333333333333333,1,0
45.0,1.0,29.0,31.4,9689.0,53.0,1.0,0.5924528190103242,0.03333333333333333,1,1
49.0,5.0,22.0,11.0,7648.0,48.0,1.0,0.22916666189236123,0.043478260869565216,0,0
43.0,3.0,26.0,25.0,9947.0,49.0,0.0,0.5102040712203251,0.037037037037037035,0,1
29.0,3.0,16.0,22.0,6196.0,4.0,2.0,5.499998625000344,0.058823529411764705,0,0
22.0,1.0,6.0,46.0,4616.0,29.0,0.0,1.5862068418549364,0.14285714285714285,1,0
39.0,6.0,29.0,20.0,9823.0,88.0,1.0,0.22727272469008267,0.03333333333333333,0,0
48.0,0.0,25.0,11.0,7631.0,41.0,2.0,0.26829267638310544,0.038461538461538464,0,1
52.0,4.0,12.0,36.0,7695.0,79.0,2.0,0.4556961967633393,0.07692307692307693,1,0
22.0,3.0,14.0,6.0,4536.0,55.0,2.0,0.10909090710743806,0.06666666666666667,0,0
64.0,7.0,28.0,51.0,4233.0,91.0,1.0,0.560439554280884,0.034482758620689655,1,0
57.0,0.0,23.0,35.0,3560.0,30.0,0.0,1.166666627777779,0.041666666666666664,1,1
36.0,6.0,11.0,24.6,2417.0,64.0,0.0,0.38437499399414077,0.08333333333333333,0,1
47.0,2.0,20.0,1.0,14955.0,35.0,0.0,0.028571427755102068,0.047619047619047616,0,1
39.0,5.0,27.0,55.0,9709.0,86.0,1.0,0.6395348762844782,0.03571428571428571,1,0
37.0,6.0,9.0,6.0,3365.0,64.0,0.0,0.09374999853515628,0.1,0,0
44.0,4.0,24.0,59.0,12742.0,34.0,0.0,1.7352940666089982,0.04,1,0
34.0,3.0,18.0,27.0,11667.0,16.0,1.0,1.6874998945312565,0.05263157894736842,0,1
28.0,5.0,29.0,23.0,5710.0,61.0,0.0,0.3770491741467349,0.03333333333333333,0,1
33.0,1.0,24.0,27.0,9533.0,91.0,0.0,0.296703293442821,0.04,0,1
50.0,1.0,10.0,58.0,5997.0,38.0,2.0,1.5263157493074804,0.09090909090909091,1,0
40.0,1.0,25.0,58.0,460.0,64.0,2.0,0.906249985839844,0.038461538461538464,1,1
39.0,7.0,9.0,57.0,4068.0,12.0,2.0,4.7499996041667,0.1,1,1
21.0,2.0,1.0,46.0,6116.0,97.0,0.0,0.4742267992347753,0.5,1,0
22.0,0.0,26.0,40.0,4323.0,42.0,0.0,0.952380929705216,0.037037037037037035,1,1
60.0,2.0,21.0,19.0,5597.0,36.0,2.0,0.5277777631172844,0.045454545454545456,0,0
53.0,5.0,12.0,44.0,1277.0,89.0,0.0,0.494382016917056,0.07692307692307693,1,1
23.0,2.0,16.0,40.0,10409.0,51.0,1.0,0.7843137101114959,0.058823529411764705,1,1
31.0,5.0,5.0,43.0,8156.0,86.0,0.0,0.49999999418604657,0.16666666666666666,1,1
31.0,7.0,15.0,8.0,10425.0,82.0,1.0,0.09756097441998812,0.0625,0,0
52.0,6.0,15.0,48.0,4309.0,47.0,0.0,1.0212765740153922,0.0625,1,0
37.0,3.0,20.0,11.0,581.0,15.0,1.0,0.7333332844444478,0.047619047619047616,0,0
39.0,0.0,24.0,6.0,4452.0,71.0,2.0,0.08450704106328112,0.04,0,0
54.0,5.0,15.0,6.0,2269.0,81.0,0.0,0.07407407315957934,0.0625,0,0
33.0,3.0,5.0,2.0,5530.0,90.0,0.0,0.022222221975308647,0.16666666666666666,0,1
52.0,3.0,3.0,49.0,5090.0,97.0,0.0,0.5051546339674781,0.25,1,1
62.0,3.0,8.0,9.0,12867.0,69.0,1.0,0.13043478071833653,0.1111111111111111,0,0
43.0,6.0,8.0,21.0,12952.0,6.0,2.0,3.4999994166667636,0.1111111111111111,0,0
53.0,2.0,7.0,50.0,9763.0,91.0,1.0,0.5494505434126314,0.125,1,0
29.0,4.0,23.0,25.0,1626.0,11.0,1.0,2.2727270661157215,0.041666666666666664,0,1
44.0,0.0,19.0,20.6,4185.0,10.0,0.0,2.0599997940000208,0.05,0,0
55.0,1.0,14.0,1.0,13647.0,94.0,1.0,0.010638297759167045,0.06666666666666667,0,0
